-0.000274512581747,-0.000548997717439,-0.000823427878689,-0.00109777564696,-0.00137201354887,-0.00164611413859,-0.00192004999785,-0.00219379370848,-0.0024673178525,-0.00274059509445,-0.00301359804414,-0.00328629939396,-0.00355867189146,-0.0038306882295,-0.00410232118361,-0.00437354363941
-0.00100701565337,-0.00201420853573,-0.00302147646726,-0.00402871750437,-0.00503582933668,-0.00604270959089,-0.00704925583267,-0.00805536546758,-0.00906093574364,-0.0100658640553,-0.0110700474424,-0.0120733830962,-0.0130757682622,-0.0140770998383,-0.0150772748834,-0.0160761907202
-0.000997223850561,-0.00199592198059,-0.00299599171066,-0.00399732980733,-0.00499983188648,-0.00600339271957,-0.00700790623957,-0.00801326544402,-0.00901936241,-0.0100260885911,-0.0110333343357,-0.0120409893914,-0.0130489428218,-0.0140570826102,-0.0150652961813,-0.016073470506
-0.00100394570363,-0.00201137100789,-0.00302217117961,-0.00403623970953,-0.00505346770993,-0.00607374423097,-0.0070969562706,-0.00812298867397,-0.00915172417231,-0.0101830436619,-0.0112168257506,-0.0122529472605,-0.0132912831675,-0.0143317062001,-0.0153740873937,-0.0164182961906
-0.00102646031835,-0.0020583648702,-0.00309560864215,-0.00413808363705,-0.00518567824955,-0.00623827759363,-0.00729576350955,-0.0083580144483,-0.00942490553706,-0.0104963088227,-0.0115720928481,-0.0126521231434,-0.0137362621867,-0.0148243689855,-0.0159162996649,-0.0170119075519
-0.00106448624073,-0.00213637425559,-0.00321556146788,-0.00430194110689,-0.00539540154365,-0.00649582662875,-0.00760309568798,-0.00871708337881,-0.00983765978343,-0.0109646905979,-0.0120980367376,-0.0132375548067,-0.014383097077,-0.0155345110356,-0.0166916400113,-0.0178543232259
-0.00111774146578,-0.00224486628846,-0.00338127687513,-0.00452687022046,-0.00568153718505,-0.00684516284274,-0.00801762645668,-0.00919880129488,-0.0103885547517,-0.011586748464,-0.0127932379449,-0.0140078730208,-0.0152304978249,-0.0164609502963,-0.0176990628456,-0.0189446623592
-0.00118594407917,-0.00238330704809,-0.00359199876272,-0.00481192243552,-0.00604297383892,-0.00728504166132,-0.00853800745506,-0.00980174539804,-0.0110761224446,-0.0123609983489,-0.0136562253277,-0.0149616484518,-0.0162771056524,-0.0176024271544,-0.0189374361845,-0.0202819489113
-0.0012688122033,-0.00255116143129,-0.00384696744834,-0.00515614212593,-0.00647858855387,-0.00781420140364,-0.00916286683984,-0.0105244622146,-0.0118988562481,-0.0132859089404,-0.0146854712609,-0.0160973854842,-0.0175214852039,-0.0189575946854,-0.0204055296158,-0.0218650969654
-0.00136606393638,-0.002747893004,-0.00414541939817,-0.00555856614681,-0.0069872461119,-0.0084313623587,-0.00989080802167,-0.0113654659181,-0.0128552087585,-0.0143598989264,-0.0158793881942,-0.0174135179899,-0.0189621194151,-0.0205250124989,-0.0221020069926,-0.0236929021337
-0.00147741728208,-0.00297296383544,-0.00448658693136,-0.00601822336638,-0.00756779833613,-0.00913522580831,-0.0107204083338,-0.0123232365655,-0.0139435894979,-0.0155813340948,-0.0172363250288,-0.0189084048666,-0.020597404086,-0.022303140214,-0.0240254186646,-0.0257640323893
-0.00160259007125,-0.00322583431721,-0.00486969790311,-0.00653413417009,-0.00821908336335,-0.00992447300603,-0.0116502176456,-0.013396218263,-0.0151623625407,-0.0169485243166,-0.0187545633446,-0.020580325385,-0.0224256422142,-0.0242903306288,-0.0261741933256,-0.0280770184207
-0.00174129987674,-0.00350596297003,-0.00529397537039,-0.00710530994254,-0.00893992488912,-0.0107977641218,-0.0126787569321,-0.0145828172759,-0.0165098440666,-0.0184597204348,-0.0204323135047,-0.0224274743758,-0.024445038118,-0.0264848226223,-0.0285466295218,-0.0306302435585
